Date,Market cap,Drop_column
2013-12-27,10631199744
2013-12-29,10099699712
2013-12-31,10545800192
2014-01-02,10760699904
2014-01-04,11402800128
2014-01-06,12875700224
2014-01-08,10802599936
2014-01-10,11512299520
2014-01-12,12602900480
2014-01-14,11569999872
2014-01-16,11815799808
2014-01-18,11198300160
2014-01-20,12003600384
2014-01-22,11973300224
2014-01-24,11331600384
2014-01-26,11757400064
2014-01-28,10660100096
2014-01-30,11387299840
2014-02-01,11511300096
2014-02-03,11416999936
2014-02-05,11447199744
2014-02-07,10766699520
2014-02-09,9281949696
2014-02-11,9481849856
2014-02-13,9087979520
2014-02-15,9188410368
2014-02-17,8597449728
2014-02-19,8756859904
2014-02-21,7798000128
2014-02-23,8456600064
2014-02-25,7458590208
2014-02-27,8128019968
2014-03-01,7778590208
2014-03-03,8025630208
2014-03-05,9947599872
2014-03-07,9540490240
2014-03-09,8837059584
2014-03-11,9058180096
2014-03-13,9104570368
2014-03-15,9006419968
2014-03-17,8994100224
2014-03-19,8862159872
2014-03-21,8373080064
2014-03-23,8161399808
2014-03-25,8377390080
2014-03-27,8245380096
2014-03-29,7049789952
2014-03-31,6511099904
2014-04-02,6726139904
2014-04-04,6233750016
2014-04-06,6484029952
2014-04-08,6252420096
2014-04-10,6181799936
2014-04-12,5890789888
2014-04-14,5785269760
2014-04-16,7340890112
2014-04-18,6968730112
2014-04-20,7101760000
2014-04-22,7015240192
2014-04-24,6934790144
2014-04-26,6454839808
2014-04-28,6033619968
2014-04-30,6270689792
2014-05-02,6431560192
2014-05-04,6138180096
2014-05-06,6072399872
2014-05-08,6198419968
2014-05-10,6365949952
2014-05-12,6195539968
2014-05-14,6220510208
2014-05-16,6326410240
2014-05-18,6344439808
2014-05-20,6312719872
2014-05-22,6924170240
2014-05-24,7329789952
2014-05-26,8029660160
2014-05-28,8010769920
2014-05-30,7951309824
2014-06-01,8681929728
2014-06-03,9184159744
2014-06-05,8916729856
2014-06-07,9075940352
2014-06-09,9132229632
2014-06-11,9122169856
2014-06-13,8211400192
2014-06-15,8070179840
2014-06-17,8292490240
2014-06-19,8526859776
2014-06-21,8334179840
2014-06-23,8450070016
2014-06-25,8165919744
2014-06-27,8142550016
2014-06-29,8334219776
2014-07-01,8973920256
2014-07-03,9010929664
2014-07-05,8723390464
2014-07-07,8783750144
2014-07-09,8667830272
2014-07-11,8558260224
2014-07-13,8827360256
2014-07-15,8641290240
2014-07-17,8590310400
2014-07-19,8802329600
2014-07-21,8722499584
2014-07-23,8705349632
2014-07-25,8414060032
2014-07-27,8332630016
2014-07-29,8193970176
2014-07-31,7944659968
2014-08-02,8346180096
2014-08-04,8227230208
2014-08-06,8204870144
2014-08-08,8243990016
2014-08-10,8237680128
2014-08-12,8031159808
2014-08-14,7588420096
2014-08-16,6944620032
2014-08-18,6834749952
2014-08-20,6774859776
2014-08-22,7273460224
2014-08-24,6991889920
2014-08-26,7111329792
2014-08-28,7328869888
2014-08-30,7269870080
2014-09-01,6846150144
2014-09-03,6822790144
2014-09-05,7032929792
2014-09-07,6989239808
2014-09-09,6862000128
2014-09-11,6950739968
2014-09-13,6937719808
2014-09-15,6962259968
2014-09-17,6795789824
2014-09-19,6237519872
2014-09-21,5992620032
2014-09-23,5912549888
2014-09-25,6219829760
2014-09-27,5962039808
2014-09-29,5599490048
2014-10-01,5736450048
2014-10-03,5565839872
2014-10-05,4918210048
2014-10-07,4942790144
2014-10-09,5253049856
2014-10-11,5385240064
2014-10-13,5596870144
2014-10-15,5923369984
2014-10-17,5663580160
2014-10-19,5793059840
2014-10-21,5661289984
2014-10-23,5673710080
2014-10-25,5327349760
2014-10-27,5257909760
2014-10-29,5303070208
2014-10-31,5121650176
2014-11-02,4839949824
2014-11-04,4868919808
2014-11-06,5054879744
2014-11-08,5086640128
2014-11-10,5385880064
2014-11-12,5463730176
2014-11-14,6186039808
2014-11-16,5565389824
2014-11-18,5758000128
2014-11-20,5667140096
2014-11-22,5294090240
2014-11-24,5594849792
2014-11-26,5756669952
2014-11-28,5806009856
2014-11-30,5895750144
2014-12-02,5906769920
2014-12-04,5895190016
2014-12-06,5921059840
2014-12-08,5936659968
2014-12-10,5607040000
2014-12-12,5630660096
2014-12-14,5602390016
2014-12-16,5621689856
2014-12-18,5562390016
2014-12-20,5461980160
2014-12-22,5601650176
2014-12-24,5785869824
2014-12-26,5563140096
2014-12-28,5523270144
2014-12-30,5514500096
2015-01-01,5604919808
2015-01-03,5472629760
2015-01-05,4544220160
2015-01-07,4911450112
2015-01-09,4856070144
2015-01-11,4675420160
2015-01-13,4556230144
2015-01-15,3102020096
2015-01-17,3636019968
2015-01-19,3654000128
2015-01-21,3662149888
2015-01-23,4013430016
2015-01-25,4215409920
2015-01-27,4564899840
2015-01-29,3952920064
2015-01-31,3835450112
2015-02-02,3823330048
2015-02-04,3795719936
2015-02-06,3689019904
2015-02-08,3862210048
2015-02-10,3740120064
2015-02-12,3721459968
2015-02-14,3984780032
2015-02-16,3944910080
2015-02-18,4083889920
2015-02-20,4023399936
2015-02-22,4070799872
2015-02-24,3998409984
2015-02-26,3984920064
2015-02-28,4225679872
2015-03-02,4284320000
2015-03-04,4523729920
2015-03-06,4472050176
2015-03-08,4456050176
2015-03-10,4655320064
2015-03-12,4731319808
2015-03-14,4569759744
2015-03-16,4598640128
2015-03-18,4593500160
2015-03-20,4232209920
2015-03-22,4215350016
2015-03-24,4318300160
2015-03-26,3985410048
2015-03-28,3991350016
2015-03-30,3920940032
2015-04-01,3910710016
2015-04-03,4051520000
2015-04-05,4088610048
2015-04-07,4106459904
2015-04-09,3970779904
2015-04-11,3811180032
2015-04-13,3810959872
2015-04-15,3549499904
2015-04-17,3688880128
2015-04-19,3611340032
2015-04-21,3626769920
2015-04-23,3772000000
2015-04-25,3733959936
2015-04-27,3544800000
2015-04-29,3631269888
2015-05-01,3800580096
2015-05-03,3782840064
2015-05-05,3841090048
2015-05-07,3699680000
2015-05-09,3902020096
2015-05-11,3844209920
2015-05-13,3865840128
2015-05-15,3787790080
2015-05-17,3775810048
2015-05-19,3708819968
2015-05-21,3766640128
2015-05-23,3885469952
2015-05-25,3905489920
2015-05-27,3851800064
2015-05-29,3908290048
2015-05-31,3855950080
2015-06-02,3665149952
2015-06-04,3731640064
2015-06-06,3728630016
2015-06-08,3694360064
2015-06-10,3790309888
2015-06-12,3803269888
2015-06-14,3852320000
2015-06-16,3945309952
2015-06-18,4218490112
2015-06-20,4201390080
2015-06-22,4170050048
2015-06-24,4182030080
2015-06-26,4164389888
2015-06-28,4313789952
2015-06-30,4453899776
2015-07-02,4458010112
2015-07-04,4435420160
2015-07-06,4655300096
2015-07-08,4580910080
2015-07-10,4717510144
2015-07-12,4923550208
2015-07-14,4923160064
2015-07-16,4806340096
2015-07-18,4669830144
2015-07-20,4585099776
2015-07-22,4609610240
2015-07-24,4611959808
2015-07-26,4854569984
2015-07-28,4953370112
2015-07-30,4890149888
2015-08-01,4815830016
2015-08-03,4758850048
2015-08-05,4799430144
2015-08-07,4688130048
2015-08-09,4466599936
2015-08-11,4529820160
2015-08-13,4577070080
2015-08-15,4608640000
2015-08-17,4485210112
2015-08-19,3920809984
2015-08-21,4116910080
2015-08-23,4024219904
2015-08-25,3675379968
2015-08-27,3916559872
2015-08-29,4002129920
2015-08-31,3995770112
2015-09-02,3973760000
2015-09-04,3934429952
2015-09-06,4088920064
2015-09-08,4166500096
2015-09-10,4128160000
2015-09-12,4162089984
2015-09-14,4013959936
2015-09-16,3987589888
2015-09-18,3972080128
2015-09-20,4001420032
2015-09-22,3929969920
2015-09-24,3964069888
2015-09-26,4025730048
2015-09-28,3987500032
2015-09-30,4012750080
2015-10-02,4022370048
2015-10-04,4044979968
2015-10-06,4048250112
2015-10-08,4107480064
2015-10-10,4107749888
2015-10-12,4164049920
2015-10-14,4203810048
2015-10-16,4268559872
2015-10-18,4508950016
2015-10-20,4386489856
2015-10-22,4417390080
2015-10-24,4574770176
2015-10-26,4682630144
2015-10-28,4860810240
2015-10-30,5237139968
2015-11-01,5232799744
2015-11-03,5981170176
2015-11-05,6645600256
2015-11-07,6100149760
2015-11-09,6104970240
2015-11-11,5551929856
2015-11-13,5548009984
2015-11-15,5454530048
2015-11-17,5417099776
2015-11-19,5490540032
2015-11-21,5293040128
2015-11-23,5333120000
2015-11-25,5262720000
2015-11-27,5769249792
2015-11-29,5854490112
2015-12-01,6159980032
2015-12-03,5871660032
2015-12-05,5966159872
2015-12-07,6388610048
2015-12-09,6823969792
2015-12-11,6893280256
2015-12-13,7157300224
2015-12-15,7315210240
2015-12-17,7456220160
2015-12-19,7579259904
2015-12-21,7250030080
2015-12-23,7152860160
2015-12-25,7436980224
2015-12-27,6852080128
2015-12-29,6954710016
2015-12-31,7017319936
2016-01-02,7152640000
2016-01-04,7088010240
2016-01-06,7114720256
2016-01-08,7513359872
2016-01-10,7384300032
2016-01-12,7390029824
2016-01-14,7168320000
2016-01-16,6099829760
2016-01-18,6380640256
2016-01-20,6351179776
2016-01-22,6849509888
2016-01-24,6542080000
2016-01-26,6658599936
2016-01-28,6838009856
2016-01-30,6559640064
2016-02-01,6371879936
2016-02-03,6475709952
2016-02-05,6730319872
2016-02-07,6578050048
2016-02-09,6581219840
2016-02-11,6823249920
2016-02-13,6987840000
2016-02-15,7351439872
2016-02-17,7275769856
2016-02-19,7494329856
2016-02-21,7747879936
2016-02-23,7858339840
2016-02-25,7693910016
2016-02-27,7800710144
2016-02-29,7855280128
2016-03-02,7968889856
2016-03-04,7907299840
2016-03-06,7723570176
2016-03-08,7847649792
2016-03-10,8062139904
2016-03-12,8160450048
2016-03-14,8300389888
2016-03-16,8215699968
2016-03-18,8129330176
2016-03-20,7913610240
2016-03-22,8068259840
2016-03-24,8232370176
2016-03-26,8098990080
2016-03-28,8205109760
2016-03-30,8140120064
2016-04-01,8111410176
2016-04-03,8211680256
2016-04-05,8200269824
2016-04-07,8185979904
2016-04-09,8032560128
2016-04-11,7936300032
2016-04-13,7881939968
2016-04-15,7958040064
2016-04-17,8085349888
2016-04-19,8125599744
2016-04-21,8291469824
2016-04-23,8301360128
2016-04-25,8545560064
2016-04-27,8590759936
2016-04-29,8300939776
2016-05-01,8420480000
2016-05-03,8473469952
2016-05-05,8450030080
2016-05-07,8670889984
2016-05-09,8657800192
2016-05-11,8527470080
2016-05-13,8645069824
2016-05-15,8686600192
2016-05-17,8736270336
2016-05-19,8937589760
2016-05-21,8781899776
2016-05-23,8777050112
2016-05-25,8762760192
2016-05-27,8892409856
2016-05-29,10042500096
2016-05-31,10354599936
2016-06-02,10515500032
2016-06-04,11047499776
2016-06-06,11142500352
2016-06-08,11223600128
2016-06-10,11224200192
2016-06-12,11758300160
2016-06-14,13595700224
2016-06-16,13606200320
2016-06-18,14140800000
2016-06-20,14126499840
2016-06-22,12615799808
2016-06-24,11991799808
2016-06-26,12721300480
2016-06-28,12622000128
2016-06-30,12249199616
2016-07-02,12816700416
2016-07-04,12482100224
2016-07-06,12589100032
2016-07-08,12039000064
2016-07-10,12321099776
2016-07-12,12299200512
2016-07-14,12656100352
2016-07-16,12919100416
2016-07-18,13114200064
2016-07-20,13127300096
2016-07-22,13060299776
2016-07-24,12981199872
2016-07-26,12888899584
2016-07-28,12815699968
2016-07-30,12817899520
2016-08-01,12238900224
2016-08-03,10758400000
2016-08-05,11430500352
2016-08-07,11646900224
2016-08-09,11685499904
2016-08-11,11711099904
2016-08-13,11632600064
2016-08-15,11332500480
2016-08-17,11444899840
2016-08-19,11374499840
2016-08-21,11539000320
2016-08-23,11604500480
2016-08-25,11451299840
2016-08-27,11433799680
2016-08-29,11354099712
2016-08-31,11471299584
2016-09-02,11425399808
2016-09-04,11865700352
2016-09-06,12054700032
2016-09-08,12145099776
2016-09-10,12281299968
2016-09-12,11999299584
2016-09-14,12079399936
2016-09-16,12108099584
2016-09-18,12115500032
2016-09-20,12198599680
2016-09-22,12025900032
2016-09-24,12115099648
2016-09-26,12102400000
2016-09-28,12171100160
2016-09-30,12184899584
2016-10-02,12247900160
2016-10-04,12254699520
2016-10-06,12290299904
2016-10-08,12302300160
2016-10-10,12256700416
2016-10-12,12610799616
2016-10-14,12565499904
2016-10-16,12579399680
2016-10-18,12607699968
2016-10-20,12478199808
2016-10-22,12558199808
2016-10-24,12940300288
2016-10-26,12882499584
2016-10-28,13345000448
2016-10-30,13575900160
2016-11-01,13450800128
2016-11-03,14094300160
2016-11-05,13507099648
2016-11-07,13635600384
2016-11-09,13612099584
2016-11-11,13674399744
2016-11-13,13475399680
2016-11-15,13506499584
2016-11-17,14109899776
2016-11-19,14156300288
2016-11-21,13816999936
2016-11-23,14191399936
2016-11-25,13932499968
2016-11-27,13870499840
2016-11-29,13835700224
2016-12-01,13977499648
2016-12-03,14414100480
2016-12-05,14297600000
2016-12-07,14180100096
2016-12-09,14343499776
2016-12-11,14401999872
2016-12-13,14551600128
2016-12-15,14529099776
2016-12-17,14606600192
2016-12-19,14699799552
2016-12-21,14852200448
2016-12-23,15907699712
2016-12-25,16500700160
2016-12-27,16662899712
2016-12-29,17799700480
2016-12-31,17699600384
2017-01-02,18322800640
2017-01-04,19275599872
2017-01-06,18851201024
2017-01-08,16998400000
2017-01-10,16971400192
2017-01-12,14746200064
2017-01-14,15623799808
2017-01-16,15607600128
2017-01-18,17135800320
2017-01-20,16986800128
2017-01-22,17449699328
2017-01-24,17251600384
2017-01-26,17077300224
2017-01-28,17398099968
2017-01-30,17450999808
2017-02-01,18342299648
2017-02-03,19051599872
2017-02-05,19668500480
2017-02-07,19635499008
2017-02-09,20042600448
2017-02-11,18700900352
2017-02-13,18892699648
2017-02-15,19189299200
2017-02-17,19503300608
2017-02-19,19957000192
2017-02-21,20290799616
2017-02-23,20921600000
2017-02-25,21845000192
2017-02-27,21889099776
2017-03-01,22313400320
2017-03-03,23902199808
2017-03-05,23945199616
2017-03-07,24443600896
2017-03-09,22042800128
2017-03-11,21801000960
2017-03-13,24260100096
2017-03-15,25251500032
2017-03-17,26061799424
2017-03-19,21796599808
2017-03-21,23999600640
2017-03-23,23947100160
2017-03-25,23136600064
2017-03-27,23537999872
2017-03-29,24812599296
2017-03-31,24974200832
2017-04-02,26152900608
2017-04-04,27022399488
2017-04-06,27167700992
2017-04-08,27492800512
2017-04-10,27841400832
2017-04-12,28188100608
2017-04-14,28517599232
2017-04-16,28666099712
2017-04-18,29011699712
2017-04-20,29311299584
2017-04-22,29690400768
2017-04-24,29611300864
2017-04-26,30996799488
2017-04-28,33417299968
2017-04-30,35316801536
2017-05-02,38034001920
2017-05-04,40135598080
2017-05-06,44877299712
2017-05-08,48488898560
2017-05-10,51420598272
2017-05-12,53784498176
2017-05-14,54685401088
2017-05-16,55759998976
2017-05-18,62051500032
2017-05-20,68025200640
2017-05-22,73963102208
2017-05-24,82614001664
2017-05-26,77180297216
2017-05-28,68621799424
2017-05-30,77319397376
2017-06-01,82027700224
2017-06-03,89692700672
2017-06-05,93024903168
2017-06-07,102272999424
2017-06-09,101600002048
2017-06-11,110193999872
2017-06-13,110178000896
2017-06-15,106166001664
2017-06-17,107459002368
2017-06-19,110465998848
2017-06-21,114497003520
2017-06-23,110938996736
2017-06-25,109221003264
2017-06-27,98133803008
2017-06-29,106492002304
2017-07-01,99965100032
2017-07-03,99121397760
2017-07-05,101637996544
2017-07-07,101174001664
2017-07-09,96512000000
2017-07-11,83809099776
2017-07-13,88561401856
2017-07-15,79600295936
2017-07-17,67118899200
2017-07-19,85896601600
2017-07-21,95574196224
2017-07-23,97595203584
2017-07-25,95781502976
2017-07-27,87456800768
2017-07-29,90024501248
2017-07-31,89190703104
2017-08-02,99857997824
2017-08-04,101915000832
2017-08-06,112610000896
2017-08-08,118610001920
2017-08-10,121332998144
2017-08-12,130545999872
2017-08-14,135821000704
2017-08-16,136994996224
2017-08-18,143558000640
2017-08-20,146091999232
2017-08-22,143867002880
2017-08-24,150463004672
2017-08-26,155238006784
2017-08-28,159031001088
2017-08-30,164930994176
2017-09-01,172862619648
2017-09-03,164868784128
2017-09-05,145706860544
2017-09-07,162853765120
2017-09-09,148559675392
2017-09-11,143952789504
2017-09-13,144098672640
2017-09-15,107872043008
2017-09-17,123527217152
2017-09-19,140489048064
2017-09-21,134597107712
2017-09-23,125009928192
2017-09-25,128519241728
2017-09-27,135485800448
2017-09-29,144245014528
2017-10-01,147895386112
2017-10-03,148631945216
2017-10-05,143114010624
2017-10-07,148251901952
2017-10-09,152374427648
2017-10-11,153375473664
2017-10-13,165475450880
2017-10-15,176723886080
2017-10-17,174666940416
2017-10-19,168609792000
2017-10-21,173390856192
2017-10-23,171954798592
2017-10-25,165396381696
2017-10-27,171046191104
2017-10-29,169012183040
2017-10-31,178384683008
2017-11-02,186669580288
2017-11-04,196345085952
2017-11-06,199324041216
2017-11-08,197148459008
2017-11-10,206237007872
2017-11-12,200551202816
2017-11-14,205758676992
2017-11-16,220766158848
2017-11-18,228076781568
2017-11-20,237537181696
2017-11-22,239700606976
2017-11-24,254461132800
2017-11-26,281296928768
2017-11-28,305366695936
2017-11-30,294922354688
2017-12-02,326788775936
2017-12-04,337789845504
2017-12-06,357392547840
2017-12-08,447662686208
2017-12-10,416926367744
2017-12-12,457481879552
2017-12-14,490590339072
2017-12-16,537379110912
2017-12-18,587100651520
2017-12-20,616770764800
2017-12-22,613178998784
2017-12-24,566283599872
2017-12-26,556119687168
2017-12-28,600449744896
2017-12-30,615634108416
2018-01-01,612924653568
2018-01-03,673426702336
2018-01-05,755427835904
2018-01-07,815159246848
2018-01-09,740258414592
2018-01-11,734480695296
2018-01-13,717697908736
2018-01-15,705001750528
2018-01-17,536239702016
2018-01-19,563280609280
2018-01-21,630635626496
2018-01-23,530826428416
2018-01-25,558179745792
2018-01-27,544869253120
2018-01-29,595276398592
2018-01-31,502852550656
2018-02-02,454481379328
2018-02-04,447205244928
2018-02-06,330554540032
2018-02-08,358649856000
2018-02-10,426949541888
2018-02-12,400146137088
2018-02-14,416320323584
2018-02-16,478170120192
2018-02-18,513788051456
2018-02-20,502924541952
2018-02-22,458321625088
2018-02-24,450050490368
2018-02-26,430344110080
2018-02-28,457545515008
2018-03-02,459194007552
2018-03-04,463317237760
2018-03-06,463779102720
2018-03-08,403310084096
2018-03-10,384311885824
2018-03-12,388832690176
2018-03-14,372504068096
2018-03-16,331328585728
2018-03-18,307706494976
2018-03-20,335520595968
2018-03-22,345810829312
2018-03-24,340001325056
2018-03-26,328952676352
2018-03-28,296321384448
2018-03-30,265829810176
2018-04-01,263871070208
2018-04-03,264644526080
2018-04-05,257531641856
2018-04-07,249670369280
2018-04-09,266446176256
2018-04-11,265026158592
2018-04-13,314398605312
2018-04-15,319038849024
2018-04-17,327545716736
2018-04-19,343428530176
2018-04-21,391148961792
2018-04-23,387669164032
2018-04-25,435861258240
2018-04-27,417052557312
2018-04-29,428821872640
2018-05-01,423181713408
2018-05-03,433955995648
2018-05-05,455706411008
2018-05-07,455618854912
2018-05-09,438796484608
2018-05-11,418306850816
2018-05-13,390051790848
2018-05-15,404511588352
2018-05-17,385312423936
2018-05-19,376860540928
2018-05-21,390877282304
2018-05-23,358173868032
2018-05-25,340187348992
2018-05-27,328846671872
2018-05-29,304476454912
2018-05-31,323808919552
2018-06-02,333831241728
2018-06-04,351363072000
2018-06-06,346003472384
2018-06-08,345509888000
2018-06-10,335542845440
2018-06-12,302453915648
2018-06-14,271362588672
2018-06-16,276739784704
2018-06-18,278322806784
2018-06-20,291302146048
2018-06-22,286397857792
2018-06-24,257369997312
2018-06-26,255967936512
2018-06-28,248609964032
2018-06-30,247976476672
2018-07-02,257234649088
2018-07-04,266462429184
2018-07-06,269989380096
2018-07-08,278348070912
2018-07-10,269016612864
2018-07-12,254169268224
2018-07-14,248797118464
2018-07-16,255340953600
2018-07-18,291872538624
2018-07-20,288183746560
2018-07-22,281586630656
2018-07-24,283702394880
2018-07-26,298879516672
2018-07-28,297328967680
2018-07-30,297865478144
2018-08-01,277770824530,3
2018-08-03,266882624887,51
2018-08-05,253793167140,12
2018-08-07,251928492969,34
2018-08-09,221523876955,22
2018-08-11,215120772951,55
2018-08-13,213678455515,44
2018-08-15,200031157580,19
2018-08-17,205126750431,84
2018-08-19,212612696317,6
2018-08-21,205209754523,93
2018-08-23,205932375951
2018-08-25,216830185630,33
2018-08-27,215737416324,21
2018-08-29,232343569596,46
2018-08-31,225929211307,5
2018-09-02,236799441781,92
2018-09-04,236447714955,29
2018-09-06,210553289677,66
2018-09-08,203095290000,9
2018-09-10,195408805619,07
2018-09-12,192075609523,99
2018-09-14,201658202523,24
2018-09-16,203429416981,82
2018-09-18,192361442096,37
2018-09-20,199862560168,26
2018-09-22,226552821622,22
2018-09-24,226074934638,68
2018-09-26,212725183133,01
2018-09-28,223324281320,53
2018-09-30,222182622757,38
2018-10-02,222253552748,45
2018-10-04,216231294620,2
2018-10-06,220400615590,73
2018-10-08,218500486910,27
2018-10-10,219597789758,22
2018-10-12,196362979123,27
2018-10-14,201915338472,47
2018-10-16,211448593055,33
2018-10-18,211222553718,54
2018-10-20,208157193469,86
2018-10-22,209490331905,69
2018-10-24,209640848140,02
2018-10-26,208947728615,41
2018-10-28,209150655563,58
2018-10-30,203108867865,79
2018-11-01,203413112151,59
2018-11-03,207424465225,98
2018-11-05,210100642127,58
2018-11-07,219762178691,63
2018-11-09,213898551931,56
2018-11-11,213472180857,81
2018-11-13,211834718516,38
2018-11-15,188363337900,62
2018-11-17,183137142603,58
2018-11-19,185938137534,46
2018-11-21,145333283899,3
2018-11-23,141781283033,19
2018-11-25,126144597808,32
2018-11-27,123728383577,82
2018-11-29,139274221579,57
2018-12-01,130762088332,33
2018-12-03,134536782785,64
2018-12-05,127890149125,34
2018-12-07,111347892250,86
2018-12-09,110473312282,51
2018-12-11,110719700837,51
2018-12-13,110461832388,98
2018-12-15,102321920608,56
2018-12-17,103215161080,45
2018-12-19,120026558329,96
2018-12-21,134486929915,09
2018-12-23,132091321309,84
2018-12-25,138603001025,83
2018-12-27,130132336131,8
2018-12-29,132640648897,22
2018-12-31,130661029929,6
2019-01-02,130240709694,49
2019-01-04,130398228106,72
2019-01-06,131428942071,32
2019-01-08,135836097214,74
2019-01-10,137101912829,61
2019-01-12,122911592285,65
2019-01-14,117375260096,41
2019-01-16,120759638364,3
2019-01-18,122918241006,63
2019-01-20,124249206672,58
2019-01-22,119382493531,37
2019-01-24,119814328059,83
2019-01-26,120087567875,66
2019-01-28,118716627218,98
2019-01-30,112904770080,97
2019-02-01,113650785040,46
2019-02-03,115755374814,77
2019-02-05,113474773066,31
2019-02-07,111661084193,05
2019-02-09,121469339109,02
2019-02-11,123173026799,33
2019-02-13,121698980088,63
2019-02-15,120104243663,03
2019-02-17,120977025212,53
2019-02-19,132292341786,26
2019-02-21,136216170893,98
2019-02-23,135320999892,01
2019-02-25,127409677644,41
2019-02-27,130381453350,27
2019-03-01,130014397834,09
2019-03-03,130403727834,74
2019-03-05,126188440516,26
2019-03-07,133013397756,33
2019-03-09,132156611955,57
2019-03-11,134853788746,74
2019-03-13,134257524031,24
2019-03-15,135216153158,66
2019-03-17,140713223600
2019-03-19,139697368141,08
2019-03-21,141622429422,83
2019-03-23,139548267583,98
2019-03-25,140267256987,01
2019-03-27,138548769704,16
2019-03-29,142719358615,08
2019-03-31,144066137192,98
2019-04-02,146331398254,87
2019-04-04,172260378530,14
2019-04-06,176505669487,31
2019-04-08,181795206173,24
2019-04-10,179547073875,03
2019-04-12,171734644510,25
2019-04-14,172711357466,48
2019-04-16,171790017059,33
2019-04-18,177734828438,41
2019-04-20,180568136720,39
2019-04-22,177997114800,54
2019-04-24,182365996197,3
2019-04-26,168840817775,06
2019-04-28,171257171469,15
2019-04-30,168725442669,73
2019-05-02,175715287313
2019-05-04,185306947785,43
2019-05-06,183343467488,07
2019-05-08,183678225569,45
2019-05-10,188830380153,87
2019-05-12,216930660967,35
2019-05-14,228620070169,79
2019-05-16,254952247041,1
2019-05-18,232272809505,68
2019-05-20,254610892028,5
2019-05-22,249478962573,8
2019-05-24,244830672286,75
2019-05-26,251124244346,83
2019-05-28,274260174186,88
2019-05-30,274488367498,96
2019-06-01,272740797777,43
2019-06-03,276743970001,71
2019-06-05,246247944927,81
2019-06-07,251667691067,4
2019-06-09,254270067815,08
2019-06-11,256418409070,54
2019-06-13,262224215399,97
2019-06-15,273071387881,24
2019-06-17,281570831862,22
2019-06-19,282177021999,47
2019-06-21,292955274446,45
2019-06-23,324832641333,78
2019-06-25,330467576723,36
2019-06-27,366029254212,48
2019-06-29,348044730696,57
2019-07-01,312732046218,49
2019-07-03,314867221620,04
2019-07-05,318417835894,62
2019-07-07,319662633173,57
2019-07-09,345102488375,18
2019-07-11,332584760516,24
2019-07-13,322627674068,26
2019-07-15,278817901909
2019-07-17,255281942006,12
