date,Rolex 116500 (EUR)
2017-05-14,11171
2017-05-15,11171
2017-05-16,11171
2017-05-17,11171
2017-05-18,11171
2017-05-19,11171
2017-05-20,11171
2017-05-21,11171
2017-05-22,11171
2017-05-23,11171
2017-05-24,11171
2017-05-25,11171
2017-05-26,11171
2017-05-27,11171
2017-05-28,11171
2017-05-29,11171
2017-05-30,11171
2017-05-31,11171
2017-06-01,11171
2017-06-02,11171
2017-06-03,11171
2017-06-04,11171
2017-06-05,11171
2017-06-06,11171
2017-06-07,11171
2017-06-08,11171
2017-06-09,11171
2017-06-10,11171
2017-06-11,11171
2017-06-12,11171
2017-06-13,11171
2017-06-14,11171
2017-06-15,11171
2017-06-16,11171
2017-06-17,11171
2017-06-18,11171
2017-06-19,11171
2017-06-20,11171
2017-06-21,11171
2017-06-22,11171
2017-06-23,11171
2017-06-24,11171
2017-06-25,11171
2017-06-26,11171
2017-06-27,11171
2017-06-28,11171
2017-06-29,11171
2017-06-30,11171
2017-07-01,11171
2017-07-02,11171
2017-07-03,11171
2017-07-04,11171
2017-07-05,11171
2017-07-06,11171
2017-07-07,11171
2017-07-08,11171
2017-07-09,11171
2017-07-10,11171
2017-07-11,11171
2017-07-12,11171
2017-07-13,11171
2017-07-14,11171
2017-07-15,11171
2017-07-16,11171
2017-07-17,11171
2017-07-18,11171
2017-07-19,11171
2017-07-20,11171
2017-07-21,11171
2017-07-22,11171
2017-07-23,11171
2017-07-24,11171
2017-07-25,11171
2017-07-26,11171
2017-07-27,11171
2017-07-28,11171
2017-07-29,11171
2017-07-30,11171
2017-07-31,11171
2017-08-01,11171
2017-08-02,11171
2017-08-03,11171
2017-08-04,11171
2017-08-05,11171
2017-08-06,11171
2017-08-07,11171
2017-08-08,11171
2017-08-09,11171
2017-08-10,11171
2017-08-11,11171
2017-08-12,11171
2017-08-13,11171
2017-08-14,11171
2017-08-15,11171
2017-08-16,11171
2017-08-17,11171
2017-08-18,11171
2017-08-19,11171
2017-08-20,11171
2017-08-21,11171
2017-08-22,11171
2017-08-23,11171
2017-08-24,11171
2017-08-25,11171
2017-08-26,11171
2017-08-27,11171
2017-08-28,11171
2017-08-29,11171
2017-08-30,11171
2017-08-31,11171
2017-09-01,11171
2017-09-02,11171
2017-09-03,11171
2017-09-04,11171
2017-09-05,11171
2017-09-06,11171
2017-09-07,11171
2017-09-08,11171
2017-09-09,11171
2017-09-10,11171
2017-09-11,11171
2017-09-12,11171
2017-09-13,11171
2017-09-14,11171
2017-09-15,11171
2017-09-16,11171
2017-09-17,11171
2017-09-18,11171
2017-09-19,11171
2017-09-20,11171
2017-09-21,11171
2017-09-22,11171
2017-09-23,11171
2017-09-24,11171
2017-09-25,11171
2017-09-26,11171
2017-09-27,11171
2017-09-28,11171
2017-09-29,11171
2017-09-30,11171
2017-10-01,11171
2017-10-02,11171
2017-10-03,11171
2017-10-04,11171
2017-10-05,11171
2017-10-06,11171
2017-10-07,11171
2017-10-08,11171
2017-10-09,11171
2017-10-10,11171
2017-10-11,11171
2017-10-12,11171
2017-10-13,11171
2017-10-14,11171
2017-10-15,11171
2017-10-16,11171
2017-10-17,11171
2017-10-18,11171
2017-10-19,11171
2017-10-20,11171
2017-10-21,11171
2017-10-22,11171
2017-10-23,11171
2017-10-24,11171
2017-10-25,11171
2017-10-26,11171
2017-10-27,11171
2017-10-28,11171
2017-10-29,11171
2017-10-30,11171
2017-10-31,11171
2017-11-01,11171
2017-11-02,11171
2017-11-03,11171
2017-11-04,11171
2017-11-05,11171
2017-11-06,11171
2017-11-07,11171
2017-11-08,11171
2017-11-09,11171
2017-11-10,11171
2017-11-11,11171
2017-11-12,11171
2017-11-13,11171
2017-11-14,11171
2017-11-15,11171
2017-11-16,11171
2017-11-17,11171
2017-11-18,11171
2017-11-19,11171
2017-11-20,11171
2017-11-21,11171
2017-11-22,11171
2017-11-23,11171
2017-11-24,11171
2017-11-25,11171
2017-11-26,11171
2017-11-27,11171
2017-11-28,11171
2017-11-29,11171
2017-11-30,11171
2017-12-01,11171
2017-12-02,11171
2017-12-03,11171
2017-12-04,11171
2017-12-05,11171
2017-12-06,11171
2017-12-07,11171
2017-12-08,11171
2017-12-09,11171
2017-12-10,11171
2017-12-11,11171
2017-12-12,11171
2017-12-13,11171
2017-12-14,11171
2017-12-15,11171
2017-12-16,11171
2017-12-17,11171
2017-12-18,11171
2017-12-19,11171
2017-12-20,11171
2017-12-21,11171
2017-12-22,11171
2017-12-23,11171
2017-12-24,11171
2017-12-25,11171
2017-12-26,11171
2017-12-27,11171
2017-12-28,11171
2017-12-29,11171
2017-12-30,11171
2017-12-31,11171
2018-01-01,11171
2018-01-02,11171
2018-01-03,11171
2018-01-04,11171
2018-01-05,11171
2018-01-06,11171
2018-01-07,11171
2018-01-08,11171
2018-01-09,11171
2018-01-10,11171
2018-01-11,11171
2018-01-12,11171
2018-01-13,11171
2018-01-14,11171
2018-01-15,11171
2018-01-16,11171
2018-01-17,11171
2018-01-18,11171
2018-01-19,11171
2018-01-20,11171
2018-01-21,11171
2018-01-22,11171
2018-01-23,11171
2018-01-24,11171
2018-01-25,11171
2018-01-26,11171
2018-01-27,11171
2018-01-28,11171
2018-01-29,11171
2018-01-30,11171
2018-01-31,11171
2018-02-01,11171
2018-02-02,11171
2018-02-03,11171
2018-02-04,11171
2018-02-05,11171
2018-02-06,11171
2018-02-07,11171
2018-02-08,11171
2018-02-09,11171
2018-02-10,11171
2018-02-11,11171
2018-02-12,11171
2018-02-13,11171
2018-02-14,11171
2018-02-15,11171
2018-02-16,11171
2018-02-17,11171
2018-02-18,11171
2018-02-19,11171
2018-02-20,11171
2018-02-21,11171
2018-02-22,11171
2018-02-23,11171
2018-02-24,11171
2018-02-25,11171
2018-02-26,11171
2018-02-27,11171
2018-02-28,11171
2018-03-01,11171
2018-03-02,11171
2018-03-03,11171
2018-03-04,11171
2018-03-05,11171
2018-03-06,11171
2018-03-07,11171
2018-03-08,11171
2018-03-09,11171
2018-03-10,11171
2018-03-11,11171
2018-03-12,11171
2018-03-13,11171
2018-03-14,11171
2018-03-15,11171
2018-03-16,11171
2018-03-17,11171
2018-03-18,11171
2018-03-19,11171
2018-03-20,11171
2018-03-21,11171
2018-03-22,11171
2018-03-23,11171
2018-03-24,11171
2018-03-25,11171
2018-03-26,11171
2018-03-27,11171
2018-03-28,11171
2018-03-29,11171
2018-03-30,11171
2018-03-31,11171
2018-04-01,11171
2018-04-02,11171
2018-04-03,11171
2018-04-04,11171
2018-04-05,11171
2018-04-06,11171
2018-04-07,11171
2018-04-08,11171
2018-04-09,11171
2018-04-10,11171
2018-04-11,11171
2018-04-12,11171
2018-04-13,11171
2018-04-14,11171
2018-04-15,11171
2018-04-16,11171
2018-04-17,11171
2018-04-18,11171
2018-04-19,11171
2018-04-20,11171
2018-04-21,11171
2018-04-22,11171
2018-04-23,11171
2018-04-24,11171
2018-04-25,11171
2018-04-26,11171
2018-04-27,11171
2018-04-28,11171
2018-04-29,11171
2018-04-30,11171
2018-05-01,11171
2018-05-02,11171
2018-05-03,11171
2018-05-04,11171
2018-05-05,11171
2018-05-06,11171
2018-05-07,11171
2018-05-08,11171
2018-05-09,11171
2018-05-10,11171
2018-05-11,11171
2018-05-12,11171
2018-05-13,11171
2018-05-14,11171
2018-05-15,17767
2018-05-16,17767
2018-05-17,17767
2018-05-18,17767
2018-05-19,17767
2018-05-20,17767
2018-05-21,17767
2018-05-22,17767
2018-05-23,17767
2018-05-24,17767
2018-05-25,17767
2018-05-26,17767
2018-05-27,17767
2018-05-28,17767
2018-05-29,17767
2018-05-30,17767
2018-05-31,17767
2018-06-01,17767
2018-06-02,17767
2018-06-03,17767
2018-06-04,17767
2018-06-05,17767
2018-06-06,17767
2018-06-07,17767
2018-06-08,17767
2018-06-09,17767
2018-06-10,17767
2018-06-11,17767
2018-06-12,17767
2018-06-13,17767
2018-06-14,17767
2018-06-15,17767
2018-06-16,17767
2018-06-17,17767
2018-06-18,17767
2018-06-19,17767
2018-06-20,17767
2018-06-21,17767
2018-06-22,17767
2018-06-23,17767
2018-06-24,17767
2018-06-25,17767
2018-06-26,17767
2018-06-27,17767
2018-06-28,17767
2018-06-29,17767
2018-06-30,17767
2018-07-01,17767
2018-07-02,17767
2018-07-03,17767
2018-07-04,17767
2018-07-05,17767
2018-07-06,17767
2018-07-07,17767
2018-07-08,17767
2018-07-09,17767
2018-07-10,17767
2018-07-11,17767
2018-07-12,17767
2018-07-13,17767
2018-07-14,17767
2018-07-15,17767
2018-07-16,17767
2018-07-17,17767
2018-07-18,17767
2018-07-19,17767
2018-07-20,17767
2018-07-21,17767
2018-07-22,17767
2018-07-23,17767
2018-07-24,17767
2018-07-25,17767
2018-07-26,17767
2018-07-27,17767
2018-07-28,17767
2018-07-29,17767
2018-07-30,17767
2018-07-31,17767
2018-08-01,17767
2018-08-02,17767
2018-08-03,17767
2018-08-04,17767
2018-08-05,17767
2018-08-06,17767
2018-08-07,17767
2018-08-08,17767
2018-08-09,17767
2018-08-10,17767
2018-08-11,17767
2018-08-12,17767
2018-08-13,17767
2018-08-14,17767
2018-08-15,17767
2018-08-16,17767
2018-08-17,17767
2018-08-18,17767
2018-08-19,17767
2018-08-20,17767
2018-08-21,17767
2018-08-22,17767
2018-08-23,17767
2018-08-24,17767
2018-08-25,17767
2018-08-26,17767
2018-08-27,17767
2018-08-28,17767
2018-08-29,17767
2018-08-30,17767
2018-08-31,17767
2018-09-01,17767
2018-09-02,17767
2018-09-03,17767
2018-09-04,17767
2018-09-05,17767
2018-09-06,17767
2018-09-07,17767
2018-09-08,17767
2018-09-09,17767
2018-09-10,17767
2018-09-11,17767
2018-09-12,17767
2018-09-13,17767
2018-09-14,17767
2018-09-15,17767
2018-09-16,17767
2018-09-17,17767
2018-09-18,17767
2018-09-19,17767
2018-09-20,17767
2018-09-21,17767
2018-09-22,17767
2018-09-23,17767
2018-09-24,17767
2018-09-25,17767
2018-09-26,17767
2018-09-27,17767
2018-09-28,17767
2018-09-29,17767
2018-09-30,17767
2018-10-01,17767
2018-10-02,17767
2018-10-03,17767
2018-10-04,17767
2018-10-05,17767
2018-10-06,17767
2018-10-07,17767
2018-10-08,17767
2018-10-09,17767
2018-10-10,17767
2018-10-11,17767
2018-10-12,17767
2018-10-13,17767
2018-10-14,17767
2018-10-15,17767
2018-10-16,17767
2018-10-17,17767
2018-10-18,17767
2018-10-19,17767
2018-10-20,17767
2018-10-21,17767
2018-10-22,17767
2018-10-23,17767
2018-10-24,17767
2018-10-25,17767
2018-10-26,17767
2018-10-27,17767
2018-10-28,17767
2018-10-29,17767
2018-10-30,17767
2018-10-31,17767
2018-11-01,17767
2018-11-02,17767
2018-11-03,17767
2018-11-04,17767
2018-11-05,17767
2018-11-06,17767
2018-11-07,17767
2018-11-08,17767
2018-11-09,17767
2018-11-10,17767
2018-11-11,17767
2018-11-12,17767
2018-11-13,17767
2018-11-14,17767
2018-11-15,17767
2018-11-16,17767
2018-11-17,17767
2018-11-18,17767
2018-11-19,17767
2018-11-20,17767
2018-11-21,17767
2018-11-22,17767
2018-11-23,17767
2018-11-24,17767
2018-11-25,17767
2018-11-26,17767
2018-11-27,17767
2018-11-28,17767
2018-11-29,17767
2018-11-30,17767
2018-12-01,17767
2018-12-02,17767
2018-12-03,17767
2018-12-04,17767
2018-12-05,17767
2018-12-06,17767
2018-12-07,17767
2018-12-08,17767
2018-12-09,17767
2018-12-10,17767
2018-12-11,17767
2018-12-12,17767
2018-12-13,17767
2018-12-14,17767
2018-12-15,17767
2018-12-16,17767
2018-12-17,17767
2018-12-18,17767
2018-12-19,17767
2018-12-20,17767
2018-12-21,17767
2018-12-22,17767
2018-12-23,17767
2018-12-24,17767
2018-12-25,17767
2018-12-26,17767
2018-12-27,17767
2018-12-28,17767
2018-12-29,17767
2018-12-30,17767
2018-12-31,17767
2019-01-01,17767
2019-01-02,17767
2019-01-03,17767
2019-01-04,17767
2019-01-05,17767
2019-01-06,17767
2019-01-07,17767
2019-01-08,17767
2019-01-09,17767
2019-01-10,17767
2019-01-11,17767
2019-01-12,17767
2019-01-13,17767
2019-01-14,17767
2019-01-15,17767
2019-01-16,17767
2019-01-17,17767
2019-01-18,17767
2019-01-19,17767
2019-01-20,17767
2019-01-21,17767
2019-01-22,17767
2019-01-23,17767
2019-01-24,17767
2019-01-25,17767
2019-01-26,17767
2019-01-27,17767
2019-01-28,17767
2019-01-29,17767
2019-01-30,17767
2019-01-31,17767
2019-02-01,17767
2019-02-02,17767
2019-02-03,17767
2019-02-04,17767
2019-02-05,17767
2019-02-06,16425
2019-02-07,16429
2019-02-08,16439
2019-02-09,16447
2019-02-10,16454
2019-02-11,16464
2019-02-12,16560
2019-02-13,16569
2019-02-14,16694
2019-02-15,16758
2019-02-16,16748
2019-02-17,16755
2019-02-18,16754
2019-02-19,16756
2019-02-20,16756
2019-02-21,16662
2019-02-22,16862
2019-02-23,16789
2019-02-24,16789
2019-02-25,16703
2019-02-26,16709
2019-02-27,16933
2019-02-28,17047
2019-03-01,17163
2019-03-02,17163
2019-03-03,17327
2019-03-04,17345
2019-03-05,17407
2019-03-06,17452
2019-03-07,17460
2019-03-08,17493
2019-03-09,17509
2019-03-10,17521
2019-03-11,17587
2019-03-12,17646
2019-03-13,17650
2019-03-14,17668
2019-03-15,17899
2019-03-16,17898
2019-03-17,17896
2019-03-18,17895
2019-03-19,18019
2019-03-20,17987
2019-03-21,18120
2019-03-22,18123
2019-03-23,18123
2019-03-24,18189
2019-03-25,18149
2019-03-26,18255
2019-03-27,18168
2019-03-28,18173
2019-03-29,18180
2019-03-30,18218
2019-03-31,18227
2019-04-01,18235
2019-04-02,18165
2019-04-03,18175
2019-04-04,18433
2019-04-05,18656
2019-04-06,18660
2019-04-07,18721
2019-04-08,18721
2019-04-09,18720
2019-04-10,18473
2019-04-11,18610
2019-04-12,18610
2019-04-13,18610
2019-04-14,18591
2019-04-15,18592
2019-04-16,18593
2019-04-17,18595
2019-04-18,18621
2019-04-19,18626
2019-04-20,18633
2019-04-21,18642
2019-04-22,18564
2019-04-23,18553
2019-04-24,18590
2019-04-25,18597
2019-04-26,18592
2019-04-27,18753
2019-04-28,18757
2019-04-29,18720
2019-04-30,18758
2019-05-01,18818
2019-05-02,18818
2019-05-03,18819
2019-05-04,18822
2019-05-05,18833
2019-05-06,18834
2019-05-07,18835
2019-05-08,18837
2019-05-09,18998
2019-05-10,18891
2019-05-11,18893
2019-05-12,19160
2019-05-13,19051
2019-05-14,19055
2019-05-15,19060
2019-05-16,19066
2019-05-17,19211
2019-05-18,19219
2019-05-19,19224
2019-05-20,19394
2019-05-21,19399
2019-05-22,19412
2019-05-23,19417
2019-05-24,19422
2019-05-25,19418
2019-05-26,19414
2019-05-27,19453
2019-05-28,19450
2019-05-29,19510
2019-05-30,19453
2019-05-31,19457
2019-06-01,19461
2019-06-02,19461
2019-06-03,19530
2019-06-04,19517
2019-06-05,19514
2019-06-06,19511
2019-06-07,19295
2019-06-08,19290
2019-06-09,19282
2019-06-10,19276
2019-06-11,19272
2019-06-12,19227
2019-06-13,19252
2019-06-14,19287
2019-06-15,19352
2019-06-16,19350
2019-06-17,19353
2019-06-18,19349
2019-06-19,19432
2019-06-20,19510
2019-06-21,19502
2019-06-22,19567
2019-06-23,19554
2019-06-24,19543
2019-06-25,19573
2019-06-26,19563
2019-06-27,19583
2019-06-28,19573
2019-06-29,19670
2019-06-30,19656
2019-07-01,19650
2019-07-02,19642
2019-07-03,19636
2019-07-04,19632
2019-07-05,19630
2019-07-06,19630
2019-07-07,19317
2019-07-08,19310
2019-07-09,19358
2019-07-10,19365
2019-07-11,19547
2019-07-12,19550
2019-07-13,19456
2019-07-14,19457
2019-07-15,19465
2019-07-16,19350
2019-07-17,19349
2019-07-18,19427
2019-07-19,19368
2019-07-20,19369
2019-07-21,19458
2019-07-22,19527
2019-07-23,19490
2019-07-24,19432
2019-07-25,19446
2019-07-26,19565
2019-07-27,19378
2019-07-28,19602
2019-07-29,19616
2019-07-30,19658
2019-07-31,19796
2019-08-01,19807
2019-08-02,19821
2019-08-03,19832
2019-08-04,19841
2019-08-05,19873
2019-08-06,19876
2019-08-07,19988
2019-08-08,19989
2019-08-09,19884
2019-08-10,19885
2019-08-11,19884
2019-08-12,19977
2019-08-13,19823
2019-08-14,19819
2019-08-15,19826
2019-08-16,19832
2019-08-17,19912
2019-08-18,19975
2019-08-19,20121
2019-08-20,20042
2019-08-21,20050
2019-08-22,20063
2019-08-23,20069
2019-08-24,20174
2019-08-25,20121
2019-08-26,20116
2019-08-27,19855
2019-08-28,19897
2019-08-29,19925
2019-08-30,19930
2019-08-31,19936
2019-09-01,19939
2019-09-02,19906
2019-09-03,19915
2019-09-04,19925
2019-09-05,20138
2019-09-06,20149
2019-09-07,20143
2019-09-08,20101
2019-09-09,20107
2019-09-10,20092
2019-09-11,20074
2019-09-12,19964
2019-09-13,19974
2019-09-14,19978
2019-09-15,19938
2019-09-16,19936
2019-09-17,19915
2019-09-18,20102
2019-09-19,20096
2019-09-20,20099
2019-09-21,20146
2019-09-22,20150
2019-09-23,20156
2019-09-24,20151
2019-09-25,20179
2019-09-26,19877
2019-09-27,19887
2019-09-28,20238
2019-09-29,20246
2019-09-30,20093
2019-10-01,20364
2019-10-02,20065
2019-10-03,19949
2019-10-04,19949
2019-10-05,19840
2019-10-06,19843
2019-10-07,19891
2019-10-08,19963
2019-10-09,19972
2019-10-10,19976
2019-10-11,19978
2019-10-12,19992
2019-10-13,19992
2019-10-14,19995
2019-10-15,20001
2019-10-16,20029
2019-10-17,20028
2019-10-18,20345
2019-10-19,20229
2019-10-20,20124
2019-10-21,20070
2019-10-22,20061
2019-10-23,20054
2019-10-24,20046
2019-10-25,20039
2019-10-26,20179
2019-10-27,19941
2019-10-28,19921
2019-10-29,19955
2019-10-30,19836
2019-10-31,19773
2019-11-01,19758
2019-11-02,19745
2019-11-03,19752
2019-11-04,19776
2019-11-05,19609
2019-11-06,19672
2019-11-07,19651
2019-11-08,19575
2019-11-09,19571
2019-11-10,19569
2019-11-11,19569
2019-11-12,19570
2019-11-13,19538
2019-11-14,19539
2019-11-15,19586
2019-11-16,19587
2019-11-17,19590
2019-11-18,19378
2019-11-19,18994
2019-11-20,18874
2019-11-21,19017
2019-11-22,18954
2019-11-23,18882
2019-11-24,18888
2019-11-25,18892
2019-11-26,18896
2019-11-27,18748
2019-11-28,18630
2019-11-29,18652
2019-11-30,18477
2019-12-01,18571
2019-12-02,18626
2019-12-03,18633
2019-12-04,18638
2019-12-05,18634
2019-12-06,18838
2019-12-07,18633
2019-12-08,18464
2019-12-09,18462
2019-12-10,18510
2019-12-11,18690
2019-12-12,18783
2019-12-13,18777
2019-12-14,18748
2019-12-15,18711
2019-12-16,18614
2019-12-17,18738
2019-12-18,18852
2019-12-19,18899
2019-12-20,18966
2019-12-21,18912
2019-12-22,18912
2019-12-23,18884
2019-12-24,18881
2019-12-25,18988
2019-12-26,18983
2019-12-27,19051
2019-12-28,19159
2019-12-29,19278
2019-12-30,19246
2019-12-31,19288
2020-01-01,19276
2020-01-02,19267
2020-01-03,19260
2020-01-04,19256
2020-01-05,19252
2020-01-06,19248
2020-01-07,19207
2020-01-08,19201
2020-01-09,19331
2020-01-10,19203
